kp,ki,zeta
0.0979591836734694,0.0653061224489796,0.443889992304442
0.101020408163265,0.0653061224489796,0.429871500775848
0.104081632653061,0.0653061224489796,0.416159445759881
0.107142857142857,0.0653061224489796,0.402741403830014
0.110204081632653,0.0653061224489796,0.389605658483362
0.113265306122449,0.0653061224489796,0.376741153865394
0.116326530612245,0.0653061224489796,0.364137450424951
0.119387755102041,0.0653061224489796,0.351784683016112
0.122448979591837,0.0653061224489796,0.339673521673081
0.125510204081633,0.0653061224489796,0.327795135109565
0.128571428571429,0.0653061224489796,0.316141156883803
0.131632653061224,0.0653061224489796,0.304703654113538
0.13469387755102,0.0653061224489796,0.293475098590229
0.137755102040816,0.0653061224489796,0.282448340127571
0.140816326530612,0.0653061224489796,0.27161658197773
0.143877551020408,0.0653061224489796,0.260973358150947
0.146938775510204,0.0653061224489796,0.2505125124825
0.15,0.0653061224489796,0.240228179300438
0,0.0816326530612245,0.155972453649742
0.00306122448979592,0.0816326530612245,0.229757629644834
0.00612244897959184,0.0816326530612245,0.302676348125486
0.00918367346938775,0.0816326530612245,0.374726098742325
0.0122448979591837,0.0816326530612245,0.445858273517127
0.0153061224489796,0.0816326530612245,0.515935687608239
0.0183673469387755,0.0816326530612245,0.584646070628654
0.0214285714285714,0.0816326530612245,0.65131907644481
0.0244897959183673,0.0816326530612245,0.714533974489485
0.0275510204081633,0.0816326530612245,0.771378892499738
0.0306122448979592,0.0816326530612245,0.817107211001437
0.0336734693877551,0.0816326530612245,0.823544634465273
0.036734693877551,0.0816326530612245,0.805679206346293
0.0397959183673469,0.0816326530612245,0.785896503613986
0.0428571428571429,0.0816326530612245,0.765032911074286
0.0459183673469388,0.0816326530612245,0.743775448102328
0.0489795918367347,0.0816326530612245,0.722566230507369
0.0520408163265306,0.0816326530612245,0.70165573425055
0.0551020408163265,0.0816326530612245,0.681174601282444
0.0581632653061225,0.0816326530612245,0.661184627847531
0.0612244897959184,0.0816326530612245,0.641709269046163
0.0642857142857143,0.0816326530612245,0.622750906055987
0.0673469387755102,0.0816326530612245,0.604300499494351
0.0704081632653061,0.0816326530612245,0.586343006743848
0.073469387755102,0.0816326530612245,0.568860446946051
0.076530612244898,0.0816326530612245,0.55183364588762
0.0795918367346939,0.0816326530612245,0.535243229147087
0.0826530612244898,0.0816326530612245,0.519070180840508
0.0857142857142857,0.0816326530612245,0.503296148218783
0.0887755102040816,0.0816326530612245,0.487903596293697
0.0918367346938776,0.0816326530612245,0.472875873694843
0.0948979591836735,0.0816326530612245,0.458197226224535
0.0979591836734694,0.0816326530612245,0.443852780081862
0.101020408163265,0.0816326530612245,0.42982850811227
0.104081632653061,0.0816326530612245,0.416111187219651
0.107142857142857,0.0816326530612245,0.402688351904319
0.110204081632653,0.0816326530612245,0.389548246920675
0.113265306122449,0.0816326530612245,0.376679780826307
0.116326530612245,0.0816326530612245,0.364072481433373
0.119387755102041,0.0816326530612245,0.35171645369607
0.122448979591837,0.0816326530612245,0.339602340273126
0.125510204081633,0.0816326530612245,0.327721284819894
0.128571428571429,0.0816326530612245,0.316064897958211
0.131632653061224,0.0816326530612245,0.304625225808842
0.13469387755102,0.0816326530612245,0.293394720936032
0.137755102040816,0.0816326530612245,0.28236621554041
0.140816326530612,0.0816326530612245,0.271532896732578
0.143877551020408,0.0816326530612245,0.260888283722293
0.146938775510204,0.0816326530612245,0.250426206766833
0.15,0.0816326530612245,0.240140787730724
